Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-01-05 05:30:33,32.3182,-86.9023,374095,4878,202137,167080,1,7629.63257556058,3300269,,1.30394685841832,84000001,USA,67308.6779307736,
Alaska,US,2021-01-05 05:30:33,61.3707,-152.4044,48382,218,7165,40999,2,6613.67379997129,1297498,,0.450580794510355,84000002,USA,177364.071929957,
American Samoa,US,2021-01-05 05:30:33,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.08472169803,
Arizona,US,2021-01-05 05:30:33,33.7298,-111.4312,561542,9064,79480,472998,4,7714.84864708987,5288658,,1.6141268150913,84000004,USA,40358.6099033662,
Arkansas,US,2021-01-05 05:30:33,34.9697,-92.3731,234781,3800,207898,23083,5,7779.86244302148,2095621,,1.61852960844361,84000005,USA,69441.9186931954,
California,US,2021-01-05 05:30:33,36.1162,-119.6816,2552255,26783,,,6,6459.5176029453,34127013,,1.04936764853961,84000006,USA,86370.7744309906,
Colorado,US,2021-01-05 05:30:33,39.0598,-105.3111,343435,4944,18403,320088,8,5963.72190008363,4529774,,1.43957371846201,84000008,USA,78659.1710403116,
Connecticut,US,2021-01-05 05:30:33,41.5978,-72.7554,194636,6168,9800,178668,9,5459.19585155417,4468860,,3.16899237551121,84000009,USA,125343.625912865,
Delaware,US,2021-01-05 05:30:33,39.3185,-75.5071,60333,1085,18851,40397,10,6195.85443700938,1004179,,1.79835247708551,84000010,USA,103123.446748904,
Diamond Princess,US,2021-01-05 05:30:33,,,49,0,,,88888,,,,0,84088888,USA,,
District of Columbia,US,2021-01-05 05:30:33,38.8974,-77.0268,29904,797,21127,7980,11,4237.20047779026,921119,,2.66519529159979,84000011,USA,130516.515078307,
Florida,US,2021-01-05 05:30:33,27.7663,-81.6868,1376692,22090,,,12,6409.85593593962,17630355,,1.60457095704776,84000012,USA,82086.6509353383,
Georgia,US,2021-01-05 05:30:33,33.0406,-83.6431,696063,10971,,,13,6555.8563504534,5482790,,1.57615043465893,84000013,USA,51639.555097315,
Grand Princess,US,2021-01-05 05:30:33,,,103,3,,,99999,,,,2.9126213592233,84099999,USA,,
Guam,US,2021-01-05 05:30:33,13.4443,144.7937,7344,122,7089,133,66,4471.80461428859,96836,,1.66122004357298,316,GUM,58964.0075747889,
Hawaii,US,2021-01-05 05:30:33,21.0943,-157.4983,22602,289,11958,10355,15,1596.33074176197,828410,,1.27864790726484,84000015,USA,58508.8200063283,
Idaho,US,2021-01-05 05:30:33,44.2405,-114.4788,143305,1459,60820,81026,16,8019.01441749461,549099,,1.01810823069677,84000016,USA,30726.3026246947,
Illinois,US,2021-01-05 05:30:33,40.3495,-88.9861,984880,18412,,,17,7772.20574690883,13530371,,1.86946633092356,84000017,USA,106775.269316068,
Indiana,US,2021-01-05 05:30:33,39.8494,-86.2583,529688,9735,351569,168384,18,7867.9555730436,5814026,,1.83787437132803,84000018,USA,86361.213145324,
Iowa,US,2021-01-05 05:30:33,42.0115,-93.2105,286356,3992,244677,37687,19,9076.05853435899,1179621,,1.39406892120298,84000019,USA,37388.1086631992,
Kansas,US,2021-01-05 05:30:33,38.5266,-96.7265,234069,2911,4643,226515,20,8034.45835224078,1024129,,1.24365037659835,84000020,USA,35153.4026198343,
Kentucky,US,2021-01-05 05:30:33,37.6681,-84.6701,279142,2749,37455,238938,21,6248.04008708784,3224871,,0.984803433377994,84000021,USA,72182.3419037159,
Louisiana,US,2021-01-05 05:30:33,31.1695,-91.8678,322181,7585,263712,50884,22,6930.42109415905,4265759,,2.35426670101589,84000022,USA,91760.5512311365,
Maine,US,2021-01-05 05:30:33,44.6939,-69.3819,25967,361,11548,14058,23,1931.76373964821,1133981,,1.39022605614819,84000023,USA,84360.2794797249,
Maryland,US,2021-01-05 05:30:33,39.0639,-76.8021,287802,6027,9383,272392,24,4760.45705363168,5869617,,2.09414806012467,84000024,USA,97087.7883050376,
Massachusetts,US,2021-01-05 05:30:33,42.2302,-71.5301,392568,12671,261672,118225,25,5695.57967548219,11146494,,3.22772105724359,84000025,USA,161719.102624983,
Michigan,US,2021-01-05 05:30:33,43.3266,-84.5361,543611,13391,363611,166609,26,5443.26408198295,8294479,,2.46334235326364,84000026,USA,83053.9478035983,
Minnesota,US,2021-01-05 05:30:33,45.6945,-93.9002,423688,5502,405556,12630,27,7512.68877118223,5484851,,1.29859708087083,84000027,USA,97255.4769531062,
Mississippi,US,2021-01-05 05:30:33,32.7416,-89.6787,223677,4884,182103,36690,28,7515.65193812541,1351335,,2.18350568006545,84000028,USA,45405.4887708915,
Missouri,US,2021-01-05 05:30:33,38.4561,-92.2884,454015,5772,,,29,7397.47985638284,3697356,,1.27132363468167,84000029,USA,60242.7596706634,
Montana,US,2021-01-05 05:30:33,46.9219,-110.4544,82664,975,76633,5056,30,7734.44064155512,810880,,1.17947353140424,84000030,USA,75869.8251648144,
Nebraska,US,2021-01-05 05:30:33,41.1254,-98.2681,169585,1682,112856,55047,31,8766.76481900406,1775908,,0.99183300409824,84000031,USA,91806.278716796,
Nevada,US,2021-01-05 05:30:33,38.3135,-117.0554,233032,3206,,,32,7565.59083371102,2140442,,1.37577671736071,84000032,USA,69491.3504380947,
New Hampshire,US,2021-01-05 05:30:33,43.4525,-71.5639,47870,781,40347,6742,33,3520.60106890361,1055767,,1.63150198454147,84000033,USA,77646.4263361847,
New Jersey,US,2021-01-05 05:30:33,40.2989,-74.521,547247,19225,57168,470854,34,6161.17196322078,7804170,,3.51303890199489,84000034,USA,87863.1283501029,
New Mexico,US,2021-01-05 05:30:33,34.8405,-106.2485,147315,2574,69903,74838,35,7025.60866909033,2012759,,1.74727624478159,84000035,USA,95990.6124915289,
New York,US,2021-01-05 05:30:33,42.1657,-74.9481,1035139,38417,104939,891783,36,5321.07720535073,25983464,,3.71128901529167,84000036,USA,133566.620527728,
North Carolina,US,2021-01-05 05:30:33,35.6301,-79.8064,570111,6941,487090,76080,37,5435.79742496342,7167886,,1.2174822096048,84000037,USA,68343.1406537171,
North Dakota,US,2021-01-05 05:30:33,47.5289,-99.784,93240,1319,90013,1908,38,12235.2249554498,1256505,,1.41462891462891,84000038,USA,164882.253674898,
Northern Mariana Islands,US,2021-01-05 05:30:33,15.0979,145.6739,122,2,29,91,69,221.238938053097,17551,,1.63934426229508,580,MNP,31827.5787030321,
Ohio,US,2021-01-05 05:30:33,40.3888,-82.7649,727423,14217,585091,128115,39,6223.08817616412,7929279,,1.95443366514394,84000039,USA,67834.8119187961,
Oklahoma,US,2021-01-05 05:30:33,35.5653,-96.9289,307091,2552,267573,36966,40,7760.75942937161,2701089,,0.831024028708103,84000040,USA,68261.531358203,
Oregon,US,2021-01-05 05:30:33,44.572,-122.0709,118453,1506,5870,111077,41,2808.44917547016,2722777,,1.27139034047259,84000041,USA,64555.4002063192,
Pennsylvania,US,2021-01-05 05:30:33,40.5908,-77.2098,673448,16432,465567,191449,42,5260.49506838351,7735808,,2.43998051816918,84000042,USA,30981.771660638,
Puerto Rico,US,2021-01-05 05:30:33,18.2208,-66.5901,78805,1555,69699,7551,72,2467.51880424361,1389158,,1.97322504917201,630,PRI,43496.9035856284,
Rhode Island,US,2021-01-05 05:30:33,41.6809,-71.5118,92708,1992,5636,85080,44,8751.31329169188,2046375,,2.14868188290115,84000044,USA,193170.694409177,
South Carolina,US,2021-01-05 05:30:33,33.8569,-80.945,325472,5484,156090,163898,45,6321.42317479666,3282238,,1.68493756759414,84000045,USA,63748.6953052743,
South Dakota,US,2021-01-05 05:30:33,44.2998,-99.4388,100643,1513,93099,6031,46,11376.4738729838,376356,,1.50333356517592,84000046,USA,42542.4937744374,
Tennessee,US,2021-01-05 05:30:33,35.7478,-86.6923,612250,7168,530494,74588,47,8965.21306969188,5751015,,1.17076357697019,84000047,USA,84212.4538048086,
Texas,US,2021-01-05 05:30:33,31.0545,-97.5635,1831146,28570,1464746,337830,48,6315.19352697026,14189167,,1.56022512677853,84000048,USA,48935.1125423642,
Utah,US,2021-01-05 05:30:33,40.15,-111.8624,285633,1305,234298,50030,49,8909.44298085003,2284687,,0.45687998235498,84000049,USA,71263.7844912504,
Vermont,US,2021-01-05 05:30:33,44.0459,-72.7107,7873,144,5361,2368,50,1261.72095982461,712861,,1.82903594563699,84000050,USA,114242.558763055,
Virgin Islands,US,2021-01-05 05:30:33,18.3358,-64.8963,2055,24,1920,111,78,1915.76238952903,36408,,1.16788321167883,850,VIR,33941.1567289406,
Virginia,US,2021-01-05 05:30:33,37.7693,-78.17,367536,5132,31561,330843,51,4305.95960245651,4383477,,1.3963258020983,84000051,USA,51355.7172094632,
Washington,US,2021-01-05 05:30:33,47.4009,-121.4905,256435,3482,,,53,3367.5456766103,3909972,,1.35784896757463,84000053,USA,51346.3813608412,
West Virginia,US,2021-01-05 05:30:33,38.4912,-80.9545,91886,1396,63128,27362,54,5127.14637805939,1566412,,1.51927388285484,84000054,USA,87404.2140516375,
Wisconsin,US,2021-01-05 05:30:33,44.2685,-89.6165,527871,5269,456529,66073,55,9066.1568684162,5423138,,0.998160535433846,84000055,USA,93142.1120445504,
Wyoming,US,2021-01-05 05:30:33,42.756,-107.3025,45257,438,43420,1399,56,7819.66241561686,514334,,0.967806085246481,84000056,USA,88868.4236443839,
Alabama,US,2021-01-06 05:30:39,32.3182,-86.9023,379593,4886,202137,172570,1,7741.7637719156,3314429,,1.28716809846335,84000001,USA,67597.4698078902,
Alaska,US,2021-01-06 05:30:39,61.3707,-152.4044,48582,218,7165,41199,2,6641.01319809444,1302859,,0.44872586554691,84000002,USA,178096.904496648,
American Samoa,US,2021-01-06 05:30:39,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.08472169803,
Arizona,US,2021-01-06 05:30:39,33.7298,-111.4312,567474,9317,80302,477855,4,7796.34652645514,5324030,,1.6418373352788,84000004,USA,40580.3934951723,
Arkansas,US,2021-01-06 05:30:39,34.9697,-92.3731,238888,3836,210617,24435,5,7915.95478036347,2104323,,1.60577341683132,84000005,USA,69730.274066838,
California,US,2021-01-06 05:30:39,36.1162,-119.6816,2587573,27196,,,6,6548.93297195655,34330784,,1.05100074237845,84000006,USA,86886.4907955192,
Colorado,US,2021-01-06 05:30:39,39.0598,-105.3111,346893,4991,18534,323368,8,6023.76979948378,4562056,,1.4387721862361,84000008,USA,79219.7454441391,
Connecticut,US,2021-01-06 05:30:39,41.5978,-72.7554,196968,6192,9800,180976,9,5524.60433059106,4499515,,3.14365785305227,84000009,USA,126203.444491285,
Delaware,US,2021-01-06 05:30:39,39.3185,-75.5071,61100,1093,18851,41156,10,6274.62095538549,1013723,,1.78887070376432,84000010,USA,104103.561027107,
Diamond Princess,US,2021-01-06 05:30:39,,,49,0,,,88888,,,,0,84088888,USA,,
District of Columbia,US,2021-01-06 05:30:39,38.8974,-77.0268,30166,801,21337,8028,11,4274.3241577388,926717,,2.65530729960883,84000011,USA,131309.714926978,
Florida,US,2021-01-06 05:30:39,27.7663,-81.6868,1392123,22188,,,12,6481.70242516705,17779402,,1.59382468359477,84000012,USA,82780.6113837785,
Georgia,US,2021-01-06 05:30:39,33.0406,-83.6431,706154,11072,,,13,6650.898245271,5509880,,1.56792994162746,84000013,USA,51894.7017557839,
Grand Princess,US,2021-01-06 05:30:39,,,103,3,,,99999,,,,2.9126213592233,84099999,USA,,
Guam,US,2021-01-06 05:30:39,13.4443,144.7937,7357,123,7132,102,66,4479.72039043044,97503,,1.67187712382765,316,GUM,59370.1477814515,
Hawaii,US,2021-01-06 05:30:39,21.0943,-157.4983,22757,289,11958,10510,15,1607.27805903359,832476,,1.26993891989278,84000015,USA,58795.9928581115,
Idaho,US,2021-01-06 05:30:39,44.2405,-114.4788,144843,1471,61493,81879,16,8105.07731951552,550308,,1.01558238920762,84000016,USA,30793.955452096,
Illinois,US,2021-01-06 05:30:39,40.3495,-88.9861,991719,18562,,,17,7826.17589058431,13617454,,1.87169954392323,84000017,USA,107462.487041128,
Indiana,US,2021-01-06 05:30:39,39.8494,-86.2583,533083,9800,354859,168424,18,7918.38471089547,5845344,,1.83836288157754,84000018,USA,86826.4089448071,
Iowa,US,2021-01-06 05:30:39,42.0115,-93.2105,288298,3999,247853,36446,19,9137.61025904338,1181244,,1.38710639685326,84000019,USA,37439.5496771863,
Kansas,US,2021-01-06 05:30:39,38.5266,-96.7265,233901,3006,4643,226252,20,8028.69172358352,1024129,,1.28515910577552,84000020,USA,35153.4026198343,
Kentucky,US,2021-01-06 05:30:39,37.6681,-84.6701,280835,2772,37502,240561,21,6285.9345346,3234501,,0.98705645663824,84000021,USA,72397.8903558967,
Louisiana,US,2021-01-06 05:30:39,31.1695,-91.8678,326648,7635,263712,55301,22,7026.51053154861,4307755,,2.33737846244275,84000022,USA,92663.9253105214,
Maine,US,2021-01-06 05:30:39,44.6939,-69.3819,26565,369,11582,14614,23,1976.25076996783,1143104,,1.38904573687182,84000023,USA,85038.9670676947,
Maryland,US,2021-01-06 05:30:39,39.0639,-76.8021,289758,6082,9388,274288,24,4792.81073427638,5894499,,2.09899295273987,84000024,USA,97499.3549112755,
Massachusetts,US,2021-01-06 05:30:39,42.2302,-71.5301,397202,12734,261672,122796,25,5762.81214531209,11206212,,3.20592544851234,84000025,USA,162585.522269631,
Michigan,US,2021-01-06 05:30:39,43.3266,-84.5361,546642,13608,363611,169423,26,5473.61397084188,8319486,,2.48938061839376,84000026,USA,83304.3469031348,
Minnesota,US,2021-01-06 05:30:39,45.6945,-93.9002,425261,5520,406667,13074,27,7540.58066200064,5499303,,1.29802638850024,84000027,USA,97511.7348082286,
Mississippi,US,2021-01-06 05:30:39,32.7416,-89.6787,225444,4975,182103,38366,28,7575.02396553398,1409022,,2.20675644505953,84000028,USA,47343.7989831826,
Missouri,US,2021-01-06 05:30:39,38.4561,-92.2884,458230,5987,,,29,7466.15683312293,3711328,,1.30654911289091,84000029,USA,60470.4120357909,
Montana,US,2021-01-06 05:30:39,46.9219,-110.4544,83378,1005,77449,4924,30,7801.24590887911,813082,,1.20535393029336,84000030,USA,76075.8548547968,
Nebraska,US,2021-01-06 05:30:39,41.1254,-98.2681,171033,1692,114249,55092,31,8841.61976170487,1781797,,0.989282769991756,84000031,USA,92110.7129416338,
Nevada,US,2021-01-06 05:30:39,38.3135,-117.0554,235455,3235,,,32,7644.25568055644,2150738,,1.37393557155295,84000032,USA,69825.6192218836,
New Hampshire,US,2021-01-06 05:30:39,43.4525,-71.5639,48662,792,40720,7150,33,3578.84874065151,1061333,,1.62755332703136,84000033,USA,78055.7780293018,
New Jersey,US,2021-01-06 05:30:39,40.2989,-74.521,554400,19382,57439,477579,34,6241.70390410473,8067673,,3.49603174603175,84000034,USA,90829.7728375547,
New Mexico,US,2021-01-06 05:30:39,34.8405,-106.2485,148499,2594,70737,75168,35,7082.07488545799,2023459,,1.74681310985259,84000035,USA,96500.9068455272,
New York,US,2021-01-06 05:30:39,42.1657,-74.9481,1048281,38563,105379,904339,36,5388.63296030994,26135866,,3.67868920642461,84000036,USA,134350.034937048,
North Carolina,US,2021-01-06 05:30:39,35.6301,-79.8064,575396,6996,487090,81310,37,5486.18794433759,7200171,,1.2158582958519,84000037,USA,68650.966182193,
North Dakota,US,2021-01-06 05:30:39,47.5289,-99.784,93494,1336,90281,1877,38,12268.5555768428,1258364,,1.42896870387405,84000038,USA,165126.197081077,
Northern Mariana Islands,US,2021-01-06 05:30:39,15.0979,145.6739,122,2,29,91,69,221.238938053097,17551,,1.63934426229508,580,MNP,31827.5787030321,
Ohio,US,2021-01-06 05:30:39,40.3888,-82.7649,735003,14352,596221,124430,39,6287.93491372304,7961105,,1.95264509124453,84000039,USA,68107.0826667579,
Oklahoma,US,2021-01-06 05:30:39,35.5653,-96.9289,308600,2571,271693,34336,40,7798.89465957673,2738033,,0.833117303953338,84000040,USA,69195.1747940533,
Oregon,US,2021-01-06 05:30:39,44.572,-122.0709,119488,1550,5870,112068,41,2832.98840112601,2722777,,1.29720139260846,84000041,USA,64555.4002063192,
Pennsylvania,US,2021-01-06 05:30:39,40.5908,-77.2098,682182,16631,471740,193811,42,5328.71884204868,7794549,,2.43791246324295,84000042,USA,31159.6034022526,
Puerto Rico,US,2021-01-06 05:30:39,18.2208,-66.5901,79319,1562,70374,7383,72,2483.61301990735,1400027,,1.96926335430351,630,PRI,43837.230492339,
Rhode Island,US,2021-01-06 05:30:39,41.6809,-71.5118,93852,2005,5682,86165,44,8859.30291940141,2059444,,2.13634232621574,84000044,USA,194404.362629925,
South Carolina,US,2021-01-06 05:30:39,33.8569,-80.945,328073,5498,157106,165469,45,6371.94064381902,3298481,,1.67584653415551,84000045,USA,64064.1721408492,
South Dakota,US,2021-01-06 05:30:39,44.2998,-99.4388,101076,1513,93529,6034,46,11425.4192858491,377362,,1.4968934267284,84000046,USA,42656.2099068681,
Tennessee,US,2021-01-06 05:30:39,35.7478,-86.6923,617649,7267,539207,71175,47,9044.27094696957,5766988,,1.17655820700754,84000047,USA,84446.3473913536,
Texas,US,2021-01-06 05:30:39,31.0545,-97.5635,1864173,28808,1488189,347176,48,6429.09591193315,14289877,,1.54535013649484,84000048,USA,49282.4377365875,
Utah,US,2021-01-06 05:30:39,40.15,-111.8624,288951,1312,236196,51443,49,9012.93778645884,2295396,,0.454056224065672,84000049,USA,71597.8188111011,
Vermont,US,2021-01-06 05:30:39,44.0459,-72.7107,8038,149,5463,2426,50,1288.16373365556,719758,,1.85369494899229,84000050,USA,115347.866709189,
Virgin Islands,US,2021-01-06 05:30:39,18.3358,-64.8963,2083,24,1938,121,78,1941.86523473916,36697,,1.15218434949592,850,VIR,34210.575381288,
Virginia,US,2021-01-06 05:30:39,37.7693,-78.17,371913,5191,31735,334987,51,4357.23943675833,4404641,,1.39575653445833,84000051,USA,51603.6693257903,
Washington,US,2021-01-06 05:30:39,47.4009,-121.4905,258767,3541,,,53,3398.16987579471,3935760,,1.36841251009596,84000053,USA,51685.0335257501,
West Virginia,US,2021-01-06 05:30:39,38.4912,-80.9545,93162,1442,64404,27316,54,5198.3458946169,1576908,,1.54784139456001,84000054,USA,87989.8802944178,
Wisconsin,US,2021-01-06 05:30:39,44.2685,-89.6165,531890,5366,458650,67874,55,9135.18298361132,5445697,,1.00885521442404,84000055,USA,93529.5616918973,
Wyoming,US,2021-01-06 05:30:39,42.756,-107.3025,45569,464,43563,1542,56,7873.57086455675,515527,,1.01823608154667,84000056,USA,89074.5543481829,
Alabama,US,2021-01-08 05:30:47,32.3182,-86.9023,389230,5080,211684,172466,1,7938.30948658882,3360666,,1.30514091925083,84000001,USA,68540.4691032462,
Alaska,US,2021-01-08 05:30:47,61.3707,-152.4044,49255,223,7165,41867,2,6733.01027277884,1326542,,0.452745914120394,84000002,USA,181334.2993254,
American Samoa,US,2021-01-08 05:30:47,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.08472169803,
Arizona,US,2021-01-08 05:30:47,33.7298,-111.4312,584593,9741,82155,492697,4,8031.53907481222,5416054,,1.66628748548135,84000004,USA,41076.0852496395,
Arkansas,US,2021-01-08 05:30:47,34.9697,-92.3731,245916,3926,215980,26010,5,8148.83935470958,2129230,,1.59648009889556,84000005,USA,70555.6093106113,
California,US,2021-01-08 09:30:35,36.1162,-119.6816,2678538,28312,,,6,6779.14780952719,34760355,,1.05697321577904,84000006,USA,87973.6758926472,
Colorado,US,2021-01-08 05:30:47,39.0598,-105.3111,352923,5102,18775,329046,8,6128.48027761648,4649434,,1.4456411171842,84000008,USA,80737.0575765237,
Connecticut,US,2021-01-08 05:30:47,41.5978,-72.7554,202758,6287,9800,186671,9,5687.00359886876,4581696,,3.10074078458063,84000009,USA,128508.476316212,
Delaware,US,2021-01-08 05:30:47,39.3185,-75.5071,62949,1112,18851,42986,10,6464.50269264421,1029436,,1.76650939649558,84000010,USA,105717.196363801,
Diamond Princess,US,2021-01-08 05:30:47,,,49,0,,,88888,,,,0,84088888,USA,,
District of Columbia,US,2021-01-08 05:30:47,38.8974,-77.0268,30750,808,21660,8282,11,4357.07312373096,937035,,2.62764227642276,84000011,USA,132771.707788463,
Florida,US,2021-01-08 05:30:47,27.7663,-81.6868,1429722,22481,,,12,6656.76276788379,18070454,,1.57240358615171,84000012,USA,84135.7448412745,
Georgia,US,2021-01-08 05:30:47,33.0406,-83.6431,723630,11230,,,13,6815.49562450323,5569613,,1.55189806945538,84000013,USA,52457.295899391,
Grand Princess,US,2021-01-08 05:30:47,,,103,3,,,99999,,,,2.9126213592233,84099999,USA,,
Guam,US,2021-01-08 05:30:47,13.4443,144.7937,7386,124,7145,117,66,4497.37866028533,98270,,1.6788518819388,316,GUM,59837.1785738207,
Hawaii,US,2021-01-08 05:30:47,21.0943,-157.4983,23400,299,11958,11143,15,1652.69176874746,849892,,1.27777777777778,84000015,USA,60026.0475523211,
Idaho,US,2021-01-08 05:30:47,44.2405,-114.4788,147173,1517,63097,82559,16,8235.45869904005,554296,,1.03075971815482,84000016,USA,31017.1146544754,
Illinois,US,2021-01-08 05:30:47,40.3495,-88.9861,1008045,18941,,,17,7955.01293776167,13803946,,1.87898357712205,84000017,USA,108934.193435971,
Indiana,US,2021-01-08 05:30:47,39.8494,-86.2583,546499,9958,360087,176454,18,8117.66521558494,5950922,,1.82214423082201,84000018,USA,88394.6585813682,
